beginning_est_in_datetime,mw,PRCP,TMIN,TMAX,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,lag_1,lag_2,lag_24,lag_48,lag_168
2025-12-19 05:00:00-05:00,13739.76,0.7933333333333333,31.666666666666668,54.666666666666664,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13246.104,13176.919,17025.708,18574.185,18414.925
2025-12-19 06:00:00-05:00,14500.366,0.7933333333333333,31.666666666666668,54.666666666666664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13739.76,13246.104,18157.542,19546.111,19396.816
2025-12-19 07:00:00-05:00,15005.687,0.7933333333333333,31.666666666666668,54.666666666666664,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14500.366,13739.76,18810.521,19815.44,19911.629
2025-12-19 08:00:00-05:00,15039.372,0.7933333333333333,31.666666666666668,54.666666666666664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15005.687,14500.366,18289.279,19009.786,19738.927
2025-12-19 09:00:00-05:00,14777.3,0.7933333333333333,31.666666666666668,54.666666666666664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15039.372,15005.687,17147.611,17990.764,19251.665
2025-12-19 10:00:00-05:00,14493.14,0.7933333333333333,31.666666666666668,54.666666666666664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14777.3,15039.372,16140.029,17317.928,18591.778
2025-12-19 11:00:00-05:00,14387.145,0.7933333333333333,31.666666666666668,54.666666666666664,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14493.14,14777.3,15568.938,16753.192,18001.157
2025-12-19 12:00:00-05:00,14258.854,0.7933333333333333,31.666666666666668,54.666666666666664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14387.145,14493.14,15310.647,16217.205,17456.248
2025-12-19 13:00:00-05:00,14180.412,0.7933333333333333,31.666666666666668,54.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14258.854,14387.145,15284.335,15774.787,17146.226
2025-12-19 14:00:00-05:00,14136.193,0.7933333333333333,31.666666666666668,54.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14180.412,14258.854,15280.05,15716.633,16965.743
2025-12-19 15:00:00-05:00,14469.952,0.7933333333333333,31.666666666666668,54.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14136.193,14180.412,15524.317,16029.677,17135.499
2025-12-19 16:00:00-05:00,15293.784,0.7933333333333333,31.666666666666668,54.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14469.952,14136.193,16007.938,16485.517,17855.479
2025-12-19 17:00:00-05:00,16180.615,0.7933333333333333,31.666666666666668,54.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15293.784,14469.952,16533.066,17156.214,18840.091
2025-12-19 18:00:00-05:00,16336.008,0.7933333333333333,31.666666666666668,54.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16180.615,15293.784,16460.396,17188.059,18963.826
2025-12-19 19:00:00-05:00,16395.139,0.7933333333333333,31.666666666666668,54.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16336.008,16180.615,16346.957,17233.583,19087.784
2025-12-19 20:00:00-05:00,16368.746,0.7933333333333333,31.666666666666668,54.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16395.139,16336.008,16104.914,17119.84,19119.192
2025-12-19 21:00:00-05:00,16307.067,0.7933333333333333,31.666666666666668,54.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16368.746,16395.139,15688.077,16848.797,19055.735
2025-12-19 22:00:00-05:00,15968.868,0.7933333333333333,31.666666666666668,54.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16307.067,16368.746,15026.794,16334.817,18872.504
2025-12-19 23:00:00-05:00,15749.557,0.7933333333333333,31.666666666666668,54.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15968.868,16307.067,14424.663,15856.126,18538.729
2025-12-20 00:00:00-05:00,15550.003,0.0,27.333333333333332,52.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15749.557,15968.868,13918.992,15590.253,18399.694
2025-12-20 01:00:00-05:00,15531.399,0.0,27.333333333333332,52.666666666666664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15550.003,15749.557,13514.737,15465.759,18262.052
2025-12-20 02:00:00-05:00,15559.701,0.0,27.333333333333332,52.666666666666664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15531.399,15550.003,13258.142,15547.392,18120.266
2025-12-20 03:00:00-05:00,15821.08,0.0,27.333333333333332,52.666666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15559.701,15531.399,13176.919,15798.719,17994.328
2025-12-20 04:00:00-05:00,16107.25,0.0,27.333333333333332,52.666666666666664,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15821.08,15559.701,13246.104,16201.351,18000.807
2025-12-20 05:00:00-05:00,16613.639,0.0,27.333333333333332,52.666666666666664,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16107.25,15821.08,13739.76,17025.708,18194.726
2025-12-20 06:00:00-05:00,17416.13,0.0,27.333333333333332,52.666666666666664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16613.639,16107.25,14500.366,18157.542,18625.792
2025-12-20 07:00:00-05:00,18088.407,0.0,27.333333333333332,52.666666666666664,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17416.13,16613.639,15005.687,18810.521,19048.831
2025-12-20 08:00:00-05:00,17997.984,0.0,27.333333333333332,52.666666666666664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18088.407,17416.13,15039.372,18289.279,18761.961
2025-12-20 09:00:00-05:00,17053.812,0.0,27.333333333333332,52.666666666666664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17997.984,18088.407,14777.3,17147.611,17819.965
2025-12-20 10:00:00-05:00,16224.969,0.0,27.333333333333332,52.666666666666664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17053.812,17997.984,14493.14,16140.029,17095.741
2025-12-20 11:00:00-05:00,15629.883,0.0,27.333333333333332,52.666666666666664,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16224.969,17053.812,14387.145,15568.938,16386.66
2025-12-20 12:00:00-05:00,15179.155,0.0,27.333333333333332,52.666666666666664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15629.883,16224.969,14258.854,15310.647,15656.539
2025-12-20 13:00:00-05:00,14779.173,0.0,27.333333333333332,52.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15179.155,15629.883,14180.412,15284.335,15409.499
2025-12-20 14:00:00-05:00,14686.135,0.0,27.333333333333332,52.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14779.173,15179.155,14136.193,15280.05,15221.185
2025-12-20 15:00:00-05:00,15012.71,0.0,27.333333333333332,52.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14686.135,14779.173,14469.952,15524.317,15453.135
2025-12-20 16:00:00-05:00,15856.286,0.0,27.333333333333332,52.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15012.71,14686.135,15293.784,16007.938,15982.214
2025-12-20 17:00:00-05:00,16711.66,0.0,27.333333333333332,52.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15856.286,15012.71,16180.615,16533.066,16670.474
2025-12-20 18:00:00-05:00,16840.103,0.0,27.333333333333332,52.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16711.66,15856.286,16336.008,16460.396,16731.895
2025-12-20 19:00:00-05:00,17005.547,0.0,27.333333333333332,52.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16840.103,16711.66,16395.139,16346.957,16752.808
2025-12-20 20:00:00-05:00,16929.708,0.0,27.333333333333332,52.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17005.547,16840.103,16368.746,16104.914,16702.764
2025-12-20 21:00:00-05:00,16756.228,0.0,27.333333333333332,52.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16929.708,17005.547,16307.067,15688.077,16540.569
2025-12-20 22:00:00-05:00,16380.104,0.0,27.333333333333332,52.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16756.228,16929.708,15968.868,15026.794,16242.158
2025-12-20 23:00:00-05:00,16093.33,0.0,27.333333333333332,52.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16380.104,16756.228,15749.557,14424.663,15892.999
2025-12-21 00:00:00-05:00,15777.675,0.0,31.333333333333332,50.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16093.33,16380.104,15550.003,13918.992,15675.488
2025-12-21 01:00:00-05:00,15546.719,0.0,31.333333333333332,50.666666666666664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15777.675,16093.33,15531.399,13514.737,15458.262
2025-12-21 02:00:00-05:00,15418.203,0.0,31.333333333333332,50.666666666666664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15546.719,15777.675,15559.701,13258.142,15313.399
2025-12-21 03:00:00-05:00,15411.63,0.0,31.333333333333332,50.666666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15418.203,15546.719,15821.08,13176.919,15263.32
2025-12-21 04:00:00-05:00,15494.523,0.0,31.333333333333332,50.666666666666664,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15411.63,15418.203,16107.25,13246.104,15284.017
2025-12-21 05:00:00-05:00,15663.094,0.0,31.333333333333332,50.666666666666664,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15494.523,15411.63,16613.639,13739.76,15575.02
2025-12-21 06:00:00-05:00,16091.977,0.0,31.333333333333332,50.666666666666664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15663.094,15494.523,17416.13,14500.366,16109.078
2025-12-21 07:00:00-05:00,16484.183,0.0,31.333333333333332,50.666666666666664,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16091.977,15663.094,18088.407,15005.687,16840.541
2025-12-21 08:00:00-05:00,16426.658,0.0,31.333333333333332,50.666666666666664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16484.183,16091.977,17997.984,15039.372,17620.075
2025-12-21 09:00:00-05:00,15996.463,0.0,31.333333333333332,50.666666666666664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16426.658,16484.183,17053.812,14777.3,18059.539
2025-12-21 10:00:00-05:00,15612.008,0.0,31.333333333333332,50.666666666666664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15996.463,16426.658,16224.969,14493.14,18120.584
2025-12-21 11:00:00-05:00,15546.73,0.0,31.333333333333332,50.666666666666664,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15612.008,15996.463,15629.883,14387.145,18203.447
2025-12-21 12:00:00-05:00,15358.381,0.0,31.333333333333332,50.666666666666664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15546.73,15612.008,15179.155,14258.854,18198.027
2025-12-21 13:00:00-05:00,15297.723,0.0,31.333333333333332,50.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15358.381,15546.73,14779.173,14180.412,18164.785
2025-12-21 14:00:00-05:00,15285.893,0.0,31.333333333333332,50.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15297.723,15358.381,14686.135,14136.193,18200.302
2025-12-21 15:00:00-05:00,15382.67,0.0,31.333333333333332,50.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15285.893,15297.723,15012.71,14469.952,18741.965
2025-12-21 16:00:00-05:00,15891.039,0.0,31.333333333333332,50.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15382.67,15285.893,15856.286,15293.784,19998.774
2025-12-21 17:00:00-05:00,16670.5,0.0,31.333333333333332,50.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15891.039,15382.67,16711.66,16180.615,21442.4
2025-12-21 18:00:00-05:00,16897.776,0.0,31.333333333333332,50.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16670.5,15891.039,16840.103,16336.008,22136.138
2025-12-21 19:00:00-05:00,17030.435,0.0,31.333333333333332,50.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16897.776,16670.5,17005.547,16395.139,22562.105
2025-12-21 20:00:00-05:00,17005.41,0.0,31.333333333333332,50.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17030.435,16897.776,16929.708,16368.746,22802.436
2025-12-21 21:00:00-05:00,16829.559,0.0,31.333333333333332,50.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17005.41,17030.435,16756.228,16307.067,22663.196
2025-12-21 22:00:00-05:00,16519.349,0.0,31.333333333333332,50.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16829.559,17005.41,16380.104,15968.868,22162.438
2025-12-21 23:00:00-05:00,16268.119,0.0,31.333333333333332,50.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16519.349,16829.559,16093.33,15749.557,21719.391
2025-12-22 00:00:00-05:00,16190.654,0.0,27.0,49.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16268.119,16519.349,15777.675,15550.003,21452.201
2025-12-22 01:00:00-05:00,16304.347,0.0,27.0,49.666666666666664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16190.654,16268.119,15546.719,15531.399,21381.179
2025-12-22 02:00:00-05:00,16508.038,0.0,27.0,49.666666666666664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16304.347,16190.654,15418.203,15559.701,21424.998
2025-12-22 03:00:00-05:00,16760.509,0.0,27.0,49.666666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16508.038,16304.347,15411.63,15821.08,21613.764
2025-12-22 04:00:00-05:00,17385.625,0.0,27.0,49.666666666666664,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16760.509,16508.038,15494.523,16107.25,22032.355
2025-12-22 05:00:00-05:00,18280.659,0.0,27.0,49.666666666666664,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17385.625,16760.509,15663.094,16613.639,22805.562
2025-12-22 06:00:00-05:00,19331.347,0.0,27.0,49.666666666666664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18280.659,17385.625,16091.977,17416.13,23740.285
2025-12-22 07:00:00-05:00,19928.883,0.0,27.0,49.666666666666664,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19331.347,18280.659,16484.183,18088.407,24156.627
2025-12-22 08:00:00-05:00,19442.876,0.0,27.0,49.666666666666664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19928.883,19331.347,16426.658,17997.984,23416.17
2025-12-22 09:00:00-05:00,18120.985,0.0,27.0,49.666666666666664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19442.876,19928.883,15996.463,17053.812,22188.875
2025-12-22 10:00:00-05:00,17140.116,0.0,27.0,49.666666666666664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18120.985,19442.876,15612.008,16224.969,21244.953
2025-12-22 11:00:00-05:00,16476.918,0.0,27.0,49.666666666666664,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17140.116,18120.985,15546.73,15629.883,20590.341
2025-12-22 12:00:00-05:00,15952.612,0.0,27.0,49.666666666666664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16476.918,17140.116,15358.381,15179.155,19952.408
2025-12-22 13:00:00-05:00,15601.117,0.0,27.0,49.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15952.612,16476.918,15297.723,14779.173,19336.666
2025-12-22 14:00:00-05:00,15486.501,0.0,27.0,49.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15601.117,15952.612,15285.893,14686.135,19009.741
2025-12-22 15:00:00-05:00,15851.178,0.0,27.0,49.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15486.501,15601.117,15382.67,15012.71,19397.05
2025-12-22 16:00:00-05:00,16632.839,0.0,27.0,49.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15851.178,15486.501,15891.039,15856.286,20219.224
2025-12-22 17:00:00-05:00,17700.092,0.0,27.0,49.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16632.839,15851.178,16670.5,16711.66,21257.405
2025-12-22 18:00:00-05:00,17840.617,0.0,27.0,49.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17700.092,16632.839,16897.776,16840.103,21457.294
2025-12-22 19:00:00-05:00,17904.668,0.0,27.0,49.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17840.617,17700.092,17030.435,17005.547,21505.414
2025-12-22 20:00:00-05:00,17687.777,0.0,27.0,49.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17904.668,17840.617,17005.41,16929.708,21338.443
2025-12-22 21:00:00-05:00,17349.8,0.0,27.0,49.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17687.777,17904.668,16829.559,16756.228,20889.122
2025-12-22 22:00:00-05:00,16744.754,0.0,27.0,49.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17349.8,17687.777,16519.349,16380.104,20162.256
2025-12-22 23:00:00-05:00,16170.053,0.0,27.0,49.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16744.754,17349.8,16268.119,16093.33,19535.198
2025-12-23 00:00:00-05:00,15827.728,0.0,29.666666666666668,53.333333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16170.053,16744.754,16190.654,15777.675,19108.957
2025-12-23 01:00:00-05:00,15528.501,0.0,29.666666666666668,53.333333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15827.728,16170.053,16304.347,15546.719,18977.519
